session_id,user_id,session_start,session_end,device_type,referral_source,zip_code,pages_viewed,bounce,converted
SID00769,UID156,2025-03-28 16:55:54,2025-03-28 17:02:54,desktop,paid_social,10001,2,False,False
SID00770,UID147,2025-03-01 22:42:32,2025-03-01 22:47:32,mobile,paid_search,60601,3,False,False
SID00771,UID108,2025-03-03 15:14:34,2025-03-03 15:25:34,mobile,direct,10001,2,False,False
SID00772,UID221,2025-03-26 09:23:16,2025-03-26 09:40:16,mobile,paid_search,73301,1,True,False
SID00773,UID403,2025-03-12 23:10:58,2025-03-12 23:16:58,desktop,paid_social,85001,5,False,False
SID00774,UID297,2025-03-19 07:54:42,2025-03-19 08:11:42,mobile,organic,10001,3,True,False
SID00775,UID311,2025-03-05 19:54:05,2025-03-05 20:08:05,mobile,direct,73301,6,False,False
SID00776,UID336,2025-03-03 02:26:07,2025-03-03 02:43:07,mobile,organic,85001,3,False,False
SID00777,UID165,2025-03-12 08:52:03,2025-03-12 08:54:03,desktop,organic,73301,5,False,True
SID00778,UID239,2025-03-26 22:53:42,2025-03-26 22:59:42,desktop,paid_search,73301,4,False,False
SID00779,UID227,2025-03-16 22:28:14,2025-03-16 22:34:14,mobile,paid_search,90001,2,False,False
SID00780,UID227,2025-03-10 15:30:07,2025-03-10 15:42:07,mobile,paid_social,73301,1,True,False
SID00781,UID346,2025-03-19 09:15:42,2025-03-19 09:24:42,mobile,paid_search,60601,4,False,False
SID00782,UID110,2025-03-03 05:50:57,2025-03-03 06:01:57,mobile,organic,73301,4,False,False
SID00783,UID262,2025-03-16 23:35:23,2025-03-16 23:37:23,mobile,paid_social,10001,3,True,False
SID00784,UID243,2025-03-24 16:41:17,2025-03-24 16:45:17,desktop,organic,90001,4,False,False
SID00785,UID407,2025-03-12 06:34:27,2025-03-12 06:47:27,mobile,organic,10001,2,False,False
SID00786,UID462,2025-03-05 10:33:44,2025-03-05 10:38:44,mobile,paid_social,90001,4,False,False
SID00787,UID492,2025-03-14 04:47:15,2025-03-14 04:57:15,desktop,organic,85001,1,True,False
SID00788,UID408,2025-03-29 07:46:39,2025-03-29 07:53:39,desktop,paid_search,90001,4,False,True
SID00789,UID377,2025-03-05 22:30:26,2025-03-05 22:43:26,desktop,paid_search,10001,3,False,True
SID00790,UID87,2025-03-08 02:45:57,2025-03-08 02:51:57,desktop,paid_social,73301,1,True,False
SID00791,UID338,2025-03-23 14:09:51,2025-03-23 14:17:51,desktop,paid_search,85001,4,False,True
SID00792,UID44,2025-03-24 12:22:12,2025-03-24 12:33:12,tablet,paid_social,73301,0,False,False
SID00793,UID146,2025-03-14 13:38:28,2025-03-14 13:54:28,desktop,organic,73301,3,False,True
SID00794,UID264,2025-03-25 21:48:40,2025-03-25 21:57:40,desktop,paid_search,10001,7,False,False
SID00795,UID340,2025-03-08 01:37:11,2025-03-08 01:56:11,desktop,direct,60601,4,False,False
SID00796,UID325,2025-03-09 06:31:49,2025-03-09 06:35:49,desktop,direct,85001,3,False,True
SID00797,UID318,2025-03-19 01:33:06,2025-03-19 01:51:06,mobile,paid_search,73301,3,False,False
SID00798,UID172,2025-03-15 01:22:54,2025-03-15 01:32:54,desktop,paid_search,85001,7,False,False
SID00799,UID48,2025-03-11 17:00:16,2025-03-11 17:17:16,desktop,organic,10001,2,False,False
SID00800,UID420,2025-03-14 19:28:39,2025-03-14 19:34:39,desktop,organic,90001,7,False,True
SID00801,UID488,2025-03-23 15:24:21,2025-03-23 15:28:21,desktop,paid_social,10001,1,True,False
SID00802,UID385,2025-03-08 23:46:54,2025-03-08 23:56:54,tablet,paid_social,10001,6,False,False
SID00803,UID121,2025-03-16 03:35:41,2025-03-16 03:41:41,desktop,paid_social,85001,3,False,False
SID00804,UID345,2025-03-12 13:54:22,2025-03-12 13:58:22,desktop,direct,85001,5,False,False
SID00805,UID159,2025-03-11 14:03:15,2025-03-11 14:14:15,desktop,paid_social,10001,2,False,False
SID00806,UID116,2025-03-15 00:49:05,2025-03-15 00:53:05,tablet,paid_search,90001,3,False,False
SID00807,UID413,2025-03-17 10:51:52,2025-03-17 10:53:52,desktop,organic,10001,2,False,False
SID00808,UID102,2025-03-21 14:34:30,2025-03-21 14:38:30,desktop,organic,90001,2,False,False
SID00809,UID76,2025-03-15 21:08:09,2025-03-15 21:17:09,tablet,direct,73301,2,False,False
SID00810,UID13,2025-03-03 22:00:07,2025-03-03 22:18:07,tablet,organic,90001,2,False,False
SID00811,UID24,2025-03-12 13:17:17,2025-03-12 13:31:17,desktop,organic,73301,4,False,False
SID00812,UID126,2025-03-21 07:23:50,2025-03-21 07:37:50,desktop,paid_search,85001,2,False,True
SID00813,UID244,2025-03-30 02:05:13,2025-03-30 02:09:13,desktop,direct,73301,5,False,False
SID00814,UID313,2025-03-15 17:51:52,2025-03-15 18:10:52,mobile,paid_search,90001,1,True,False
SID00815,UID436,2025-03-28 07:35:57,2025-03-28 07:44:57,desktop,paid_search,85001,3,False,False
SID00816,UID394,2025-03-04 13:28:28,2025-03-04 13:43:28,mobile,organic,10001,2,True,False
SID00817,UID38,2025-03-11 13:02:07,2025-03-11 13:14:07,mobile,paid_search,73301,0,False,False
SID00818,UID234,2025-03-02 16:06:10,2025-03-02 16:20:10,mobile,paid_search,10001,6,False,False
SID00819,UID213,2025-03-26 03:01:51,2025-03-26 03:15:51,mobile,paid_search,73301,1,True,False
SID00820,UID454,2025-03-06 23:39:20,2025-03-06 23:58:20,desktop,paid_search,60601,2,False,True
SID00821,UID323,2025-03-26 17:25:41,2025-03-26 17:41:41,mobile,direct,10001,4,False,False
SID00822,UID295,2025-03-16 05:57:17,2025-03-16 06:06:17,mobile,organic,60601,2,False,False
SID00823,UID100,2025-03-10 20:22:21,2025-03-10 20:33:21,mobile,paid_social,10001,0,False,False
SID00824,UID368,2025-03-24 06:49:16,2025-03-24 06:54:16,mobile,organic,85001,2,False,False
SID00825,UID357,2025-03-29 11:47:49,2025-03-29 12:03:49,mobile,organic,90001,1,True,False
SID00826,UID197,2025-03-27 13:24:10,2025-03-27 13:43:10,desktop,organic,60601,3,False,False
SID00827,UID254,2025-03-29 23:24:07,2025-03-29 23:43:07,mobile,paid_search,60601,2,False,False
SID00828,UID205,2025-03-29 08:35:23,2025-03-29 08:47:23,desktop,paid_search,10001,5,False,False
SID00829,UID125,2025-03-10 13:39:02,2025-03-10 13:40:02,mobile,organic,90001,3,True,False
SID00830,UID76,2025-03-30 11:55:10,2025-03-30 11:56:10,desktop,paid_social,10001,3,False,False
SID00831,UID336,2025-03-05 08:14:51,2025-03-05 08:29:51,mobile,paid_search,10001,4,True,False
SID00832,UID353,2025-03-27 17:51:21,2025-03-27 17:55:21,desktop,organic,60601,1,True,False
SID00833,UID3,2025-03-18 00:42:23,2025-03-18 00:59:23,tablet,organic,85001,3,False,True
SID00834,UID458,2025-03-11 02:43:56,2025-03-11 02:54:56,desktop,paid_search,85001,2,False,False
SID00835,UID385,2025-03-01 19:41:43,2025-03-01 19:51:43,desktop,organic,73301,3,False,False
SID00836,UID441,2025-03-04 10:38:20,2025-03-04 10:45:20,mobile,organic,10001,5,True,False
SID00837,UID395,2025-03-28 10:08:32,2025-03-28 10:20:32,desktop,paid_social,73301,4,False,False
SID00838,UID454,2025-03-24 00:14:39,2025-03-24 00:33:39,desktop,paid_search,73301,2,False,False
SID00839,UID55,2025-03-08 10:30:07,2025-03-08 10:37:07,desktop,organic,10001,4,False,False
SID00840,UID399,2025-03-11 22:34:08,2025-03-11 22:36:08,desktop,direct,85001,4,False,False
SID00841,UID218,2025-03-10 23:59:17,2025-03-11 00:18:17,mobile,paid_social,85001,1,True,False
SID00842,UID113,2025-03-28 14:18:43,2025-03-28 14:23:43,desktop,direct,90001,4,False,False
SID00843,UID91,2025-03-25 04:17:11,2025-03-25 04:23:11,desktop,paid_social,85001,2,False,False
SID00844,UID412,2025-03-24 18:13:53,2025-03-24 18:26:53,desktop,direct,60601,3,False,False
SID00845,UID491,2025-03-27 02:06:09,2025-03-27 02:10:09,mobile,organic,90001,2,True,False
SID00846,UID357,2025-03-23 05:21:52,2025-03-23 05:29:52,tablet,paid_search,10001,1,True,False
SID00847,UID266,2025-03-22 11:29:38,2025-03-22 11:48:38,mobile,paid_search,10001,3,False,False
SID00848,UID238,2025-03-19 18:05:35,2025-03-19 18:10:35,desktop,paid_social,90001,3,False,True
SID00849,UID26,2025-03-07 15:50:17,2025-03-07 15:58:17,desktop,paid_social,90001,1,True,False
SID00850,UID286,2025-03-10 13:00:07,2025-03-10 13:13:07,mobile,paid_social,60601,6,False,False
SID00851,UID128,2025-03-06 15:52:28,2025-03-06 16:08:28,desktop,paid_social,90001,2,False,False
SID00852,UID470,2025-03-26 09:32:37,2025-03-26 09:50:37,desktop,paid_social,73301,7,False,False
SID00853,UID435,2025-03-22 05:36:14,2025-03-22 05:47:14,mobile,organic,90001,2,False,False
SID00854,UID63,2025-03-29 22:58:55,2025-03-29 23:14:55,tablet,organic,10001,1,True,False
SID00855,UID234,2025-03-01 22:02:12,2025-03-01 22:07:12,tablet,paid_social,60601,2,False,True
SID00856,UID69,2025-03-07 09:47:55,2025-03-07 09:54:55,desktop,organic,85001,1,True,False
SID00857,UID411,2025-03-19 21:55:24,2025-03-19 21:56:24,desktop,organic,10001,1,True,False
SID00858,UID238,2025-03-30 12:14:44,2025-03-30 12:15:44,tablet,paid_search,10001,1,True,False
SID00859,UID342,2025-03-10 18:00:45,2025-03-10 18:01:45,mobile,paid_social,10001,5,False,False
SID00860,UID272,2025-03-09 15:46:29,2025-03-09 16:03:29,desktop,direct,10001,5,False,False
SID00861,UID287,2025-03-14 00:43:38,2025-03-14 00:57:38,desktop,organic,60601,2,False,False
SID00862,UID305,2025-03-25 08:43:08,2025-03-25 08:45:08,mobile,organic,73301,2,False,False
SID00863,UID163,2025-03-18 05:33:08,2025-03-18 05:43:08,tablet,organic,10001,3,False,False
SID00864,UID487,2025-03-30 07:19:19,2025-03-30 07:33:19,desktop,organic,10001,1,True,False
SID00865,UID387,2025-03-12 17:24:20,2025-03-12 17:41:20,tablet,paid_social,73301,4,False,False
SID00866,UID457,2025-03-06 20:58:39,2025-03-06 21:02:39,desktop,paid_search,85001,3,False,True
SID00867,UID227,2025-03-18 05:00:13,2025-03-18 05:05:13,tablet,organic,60601,6,False,True
SID00868,UID314,2025-03-02 11:01:29,2025-03-02 11:12:29,mobile,organic,10001,4,False,False
SID00869,UID418,2025-03-30 08:03:58,2025-03-30 08:11:58,desktop,organic,60601,3,False,False
SID00870,UID369,2025-03-06 15:08:26,2025-03-06 15:24:26,mobile,paid_search,90001,1,True,False
SID00871,UID457,2025-03-16 04:57:24,2025-03-16 05:13:24,desktop,organic,85001,3,False,True
SID00872,UID259,2025-03-15 19:03:32,2025-03-15 19:08:32,mobile,paid_search,10001,2,False,False
SID00873,UID219,2025-03-10 14:08:34,2025-03-10 14:27:34,mobile,paid_search,10001,3,False,False
SID00874,UID426,2025-03-29 00:24:46,2025-03-29 00:32:46,mobile,organic,85001,1,True,False
SID00875,UID465,2025-03-01 11:09:38,2025-03-01 11:12:38,desktop,organic,73301,3,False,True
SID00876,UID281,2025-03-27 09:56:46,2025-03-27 10:08:46,mobile,paid_social,10001,2,False,False
SID00877,UID229,2025-03-11 11:48:30,2025-03-11 11:52:30,mobile,paid_social,10001,1,True,False
SID00878,UID460,2025-03-07 06:48:40,2025-03-07 06:53:40,desktop,paid_social,10001,3,False,False
SID00879,UID82,2025-03-20 22:48:18,2025-03-20 23:07:18,desktop,organic,60601,4,False,False
SID00880,UID381,2025-03-18 10:12:04,2025-03-18 10:31:04,mobile,paid_search,60601,3,False,False
SID00881,UID442,2025-03-11 01:16:56,2025-03-11 01:25:56,desktop,paid_social,10001,3,False,False
SID00882,UID244,2025-03-26 16:04:33,2025-03-26 16:17:33,desktop,organic,90001,2,False,False
SID00883,UID231,2025-03-24 09:08:17,2025-03-24 09:15:17,desktop,direct,60601,5,False,False
SID00884,UID133,2025-03-03 23:37:55,2025-03-03 23:38:55,mobile,direct,73301,4,False,False
SID00885,UID385,2025-03-04 07:53:45,2025-03-04 08:06:45,desktop,paid_search,10001,1,True,False
SID00886,UID127,2025-03-02 09:23:22,2025-03-02 09:26:22,desktop,organic,90001,3,False,False
SID00887,UID431,2025-03-05 22:52:08,2025-03-05 22:59:08,mobile,paid_search,90001,4,False,False
SID00888,UID327,2025-03-13 00:54:32,2025-03-13 01:02:32,desktop,paid_social,60601,2,False,False
SID00889,UID142,2025-03-04 17:18:52,2025-03-04 17:22:52,desktop,organic,90001,5,False,False
SID00890,UID393,2025-03-08 20:24:47,2025-03-08 20:37:47,mobile,direct,90001,4,True,False
SID00891,UID399,2025-03-05 18:11:34,2025-03-05 18:22:34,mobile,paid_social,60601,3,False,False
SID00892,UID267,2025-03-24 04:29:41,2025-03-24 04:39:41,desktop,paid_social,90001,2,False,True
SID00893,UID249,2025-03-30 17:50:54,2025-03-30 17:59:54,desktop,direct,60601,4,False,False
SID00894,UID321,2025-03-09 11:53:12,2025-03-09 12:09:12,desktop,organic,90001,4,False,False
SID00895,UID123,2025-03-07 06:48:28,2025-03-07 07:07:28,desktop,direct,85001,3,False,True
SID00896,UID141,2025-03-10 08:51:41,2025-03-10 09:07:41,mobile,direct,90001,9,False,False
SID00897,UID226,2025-03-30 11:04:56,2025-03-30 11:07:56,desktop,paid_social,60601,3,False,False
SID00898,UID40,2025-03-19 19:15:12,2025-03-19 19:18:12,mobile,organic,10001,5,False,False
SID00899,UID366,2025-03-21 22:16:23,2025-03-21 22:26:23,mobile,direct,90001,1,True,False
SID00900,UID147,2025-03-04 15:03:52,2025-03-04 15:07:52,desktop,organic,90001,3,False,False
SID00901,UID121,2025-03-24 21:08:22,2025-03-24 21:21:22,mobile,paid_social,90001,1,True,False
SID00902,UID140,2025-03-21 07:57:26,2025-03-21 08:02:26,mobile,paid_social,73301,4,False,False
SID00903,UID172,2025-03-27 18:03:20,2025-03-27 18:07:20,desktop,paid_search,60601,7,False,False
SID00904,UID164,2025-03-13 11:14:43,2025-03-13 11:18:43,mobile,direct,85001,2,False,False
SID00905,UID458,2025-03-05 09:47:04,2025-03-05 10:06:04,desktop,organic,90001,4,False,False
SID00906,UID277,2025-03-17 02:04:05,2025-03-17 02:05:05,mobile,organic,60601,3,True,False
SID00907,UID42,2025-03-12 19:07:58,2025-03-12 19:26:58,desktop,paid_search,73301,2,False,True
SID00908,UID71,2025-03-20 18:49:25,2025-03-20 18:55:25,desktop,organic,73301,2,False,False
SID00909,UID78,2025-03-24 17:04:06,2025-03-24 17:20:06,desktop,direct,90001,2,False,False
SID00910,UID119,2025-03-05 17:13:58,2025-03-05 17:24:58,desktop,organic,60601,3,False,True
SID00911,UID197,2025-03-30 03:48:06,2025-03-30 04:04:06,mobile,organic,85001,3,False,False
SID00912,UID356,2025-03-16 00:59:44,2025-03-16 01:11:44,desktop,paid_social,60601,2,False,False
SID00913,UID79,2025-03-28 23:16:08,2025-03-28 23:30:08,desktop,paid_search,73301,2,False,True
SID00914,UID362,2025-03-15 00:11:24,2025-03-15 00:27:24,mobile,paid_social,73301,0,True,False
SID00915,UID110,2025-03-04 22:52:30,2025-03-04 22:53:30,desktop,paid_social,10001,6,False,False
SID00916,UID33,2025-03-25 10:26:03,2025-03-25 10:38:03,desktop,paid_social,85001,4,False,False
SID00917,UID213,2025-03-24 10:20:21,2025-03-24 10:21:21,desktop,organic,85001,0,False,False
SID00918,UID209,2025-03-28 22:00:08,2025-03-28 22:06:08,desktop,direct,90001,2,False,False
SID00919,UID170,2025-03-23 16:34:16,2025-03-23 16:39:16,mobile,organic,10001,0,False,False
SID00920,UID278,2025-03-09 12:44:58,2025-03-09 12:51:58,desktop,organic,85001,4,False,True
SID00921,UID239,2025-03-20 19:13:47,2025-03-20 19:31:47,desktop,paid_search,85001,3,False,False
SID00922,UID213,2025-03-27 05:33:35,2025-03-27 05:49:35,desktop,paid_social,85001,4,False,True
SID00923,UID32,2025-03-27 10:25:39,2025-03-27 10:28:39,desktop,paid_social,10001,4,False,False
SID00924,UID106,2025-03-30 07:25:17,2025-03-30 07:29:17,desktop,paid_search,85001,3,False,True
SID00925,UID427,2025-03-20 21:31:04,2025-03-20 21:44:04,mobile,organic,73301,3,False,False
SID00926,UID216,2025-03-26 04:22:54,2025-03-26 04:34:54,mobile,paid_search,90001,0,False,False
SID00927,UID200,2025-03-28 17:04:39,2025-03-28 17:12:39,desktop,organic,90001,2,False,False
SID00928,UID464,2025-03-19 13:01:27,2025-03-19 13:07:27,mobile,organic,10001,4,True,False
SID00929,UID395,2025-03-16 17:51:43,2025-03-16 18:07:43,desktop,paid_search,73301,5,False,False
SID00930,UID300,2025-03-21 01:59:29,2025-03-21 02:02:29,desktop,organic,85001,4,False,False
SID00931,UID485,2025-03-23 15:55:25,2025-03-23 16:11:25,desktop,organic,85001,1,True,False
SID00932,UID357,2025-03-22 05:50:15,2025-03-22 06:03:15,mobile,organic,60601,6,True,False
SID00933,UID11,2025-03-11 11:12:43,2025-03-11 11:31:43,desktop,paid_search,73301,1,True,False
SID00934,UID439,2025-03-18 16:59:24,2025-03-18 17:14:24,desktop,paid_search,90001,5,False,True
SID00935,UID451,2025-03-12 11:24:35,2025-03-12 11:40:35,desktop,paid_search,85001,2,False,False
SID00936,UID392,2025-03-12 02:29:39,2025-03-12 02:44:39,tablet,organic,10001,6,False,False
SID00937,UID295,2025-03-11 15:25:48,2025-03-11 15:32:48,mobile,paid_social,90001,5,False,False
SID00938,UID195,2025-03-28 15:44:24,2025-03-28 15:47:24,mobile,organic,85001,4,False,False
SID00939,UID245,2025-03-28 05:05:57,2025-03-28 05:18:57,mobile,organic,10001,1,True,False
SID00940,UID4,2025-03-08 22:15:59,2025-03-08 22:18:59,mobile,organic,85001,4,False,False
SID00941,UID483,2025-03-18 04:20:08,2025-03-18 04:22:08,mobile,organic,85001,2,False,False
SID00942,UID181,2025-03-17 21:24:58,2025-03-17 21:40:58,desktop,organic,90001,3,False,False
SID00943,UID153,2025-03-09 11:45:43,2025-03-09 11:53:43,desktop,paid_search,90001,4,False,False
SID00944,UID386,2025-03-07 14:32:26,2025-03-07 14:42:26,mobile,paid_search,85001,2,False,False
SID00945,UID200,2025-03-11 01:47:46,2025-03-11 01:55:46,desktop,paid_search,85001,0,False,False
SID00946,UID437,2025-03-29 01:51:36,2025-03-29 02:05:36,desktop,paid_search,60601,1,True,False
SID00947,UID457,2025-03-30 15:05:00,2025-03-30 15:06:00,mobile,organic,90001,1,True,False
SID00948,UID489,2025-03-28 23:16:40,2025-03-28 23:31:40,desktop,organic,60601,1,True,False
SID00949,UID428,2025-03-03 08:25:47,2025-03-03 08:37:47,desktop,paid_search,73301,1,True,False
SID00950,UID215,2025-03-25 15:33:54,2025-03-25 15:40:54,mobile,paid_social,60601,2,False,False
SID00951,UID276,2025-03-06 09:01:37,2025-03-06 09:08:37,desktop,direct,60601,2,False,False
SID00952,UID383,2025-03-25 22:43:10,2025-03-25 22:52:10,desktop,paid_search,90001,2,False,True
SID00953,UID377,2025-03-04 09:43:58,2025-03-04 09:52:58,mobile,paid_search,90001,2,False,False
SID00954,UID280,2025-03-21 07:05:40,2025-03-21 07:09:40,mobile,paid_search,60601,2,True,False
SID00955,UID410,2025-03-03 21:46:07,2025-03-03 21:47:07,desktop,organic,85001,3,False,True
SID00956,UID309,2025-03-17 22:51:18,2025-03-17 22:55:18,mobile,paid_social,10001,0,False,False
SID00957,UID460,2025-03-14 20:27:44,2025-03-14 20:46:44,tablet,paid_search,73301,6,False,False
SID00958,UID113,2025-03-01 20:26:05,2025-03-01 20:39:05,desktop,paid_social,10001,4,False,False
SID00959,UID250,2025-03-28 06:49:57,2025-03-28 06:53:57,desktop,paid_search,73301,4,False,False
SID00960,UID113,2025-03-24 05:52:00,2025-03-24 06:09:00,mobile,paid_search,90001,2,False,False
SID00961,UID140,2025-03-27 16:13:47,2025-03-27 16:17:47,desktop,organic,60601,2,False,True
SID00962,UID224,2025-03-14 16:14:52,2025-03-14 16:33:52,tablet,paid_social,73301,3,False,True
SID00963,UID249,2025-03-21 22:12:29,2025-03-21 22:20:29,desktop,organic,60601,3,False,True
SID00964,UID15,2025-03-18 15:44:14,2025-03-18 15:59:14,mobile,direct,10001,2,True,False
SID00965,UID200,2025-03-27 19:28:17,2025-03-27 19:38:17,desktop,organic,85001,3,False,True
SID00966,UID173,2025-03-10 23:11:58,2025-03-10 23:24:58,desktop,paid_search,90001,2,False,True
SID00967,UID343,2025-03-01 17:53:28,2025-03-01 17:54:28,mobile,organic,60601,4,True,False
SID00968,UID348,2025-03-24 01:58:49,2025-03-24 02:17:49,desktop,organic,73301,5,False,False
SID00969,UID409,2025-03-15 05:28:14,2025-03-15 05:43:14,desktop,paid_social,90001,2,False,False
SID00970,UID208,2025-03-16 14:28:35,2025-03-16 14:35:35,mobile,organic,60601,2,False,False
SID00971,UID371,2025-03-26 04:09:57,2025-03-26 04:27:57,mobile,organic,85001,4,False,False
SID00972,UID85,2025-03-29 23:58:56,2025-03-30 00:01:56,mobile,paid_search,85001,2,False,False
SID00973,UID431,2025-03-21 02:56:46,2025-03-21 03:13:46,tablet,direct,90001,3,False,False
SID00974,UID240,2025-03-16 23:50:25,2025-03-17 00:02:25,mobile,paid_social,60601,1,True,False
SID00975,UID471,2025-03-12 19:34:13,2025-03-12 19:41:13,desktop,paid_search,73301,4,False,True
SID00976,UID66,2025-03-21 05:10:03,2025-03-21 05:23:03,mobile,paid_search,90001,3,True,False
SID00977,UID319,2025-03-19 10:25:05,2025-03-19 10:43:05,desktop,paid_social,90001,5,False,False
SID00978,UID274,2025-03-13 04:17:22,2025-03-13 04:26:22,desktop,paid_search,73301,3,False,True
SID00979,UID14,2025-03-10 12:44:31,2025-03-10 12:56:31,desktop,paid_search,85001,0,False,False
SID00980,UID465,2025-03-26 07:49:30,2025-03-26 08:07:30,tablet,paid_social,60601,3,False,False
SID00981,UID202,2025-03-17 22:33:48,2025-03-17 22:41:48,tablet,organic,10001,3,False,False
SID00982,UID304,2025-03-16 16:20:37,2025-03-16 16:26:37,mobile,organic,85001,3,False,False
SID00983,UID289,2025-03-12 18:39:59,2025-03-12 18:55:59,desktop,paid_search,85001,6,False,False
SID00984,UID340,2025-03-01 16:45:31,2025-03-01 17:01:31,tablet,paid_social,73301,2,False,False
SID00985,UID14,2025-03-23 14:37:56,2025-03-23 14:53:56,mobile,organic,60601,2,True,False
